Log(E/eV)	r [M]	Theta	Synchr
8.44444	5.66615	0.374591	0
9.66667	5.66615	0.374591	0
10.8889	5.66615	0.374591	0
12.1111	5.66615	0.374591	0
13.3333	5.66615	0.374591	0
14.5556	5.66615	0.374591	0
15.7778	5.66615	0.374591	0
17	5.66615	0.374591	0
6	5.9191	0.374591	0
7.22222	5.9191	0.374591	0
8.44444	5.9191	0.374591	0
9.66667	5.9191	0.374591	0
10.8889	5.9191	0.374591	0
12.1111	5.9191	0.374591	0
13.3333	5.9191	0.374591	0
14.5556	5.9191	0.374591	0
15.7778	5.9191	0.374591	0
17	5.9191	0.374591	0
6	6.17206	0.374591	0
7.22222	6.17206	0.374591	0
8.44444	6.17206	0.374591	0
9.66667	6.17206	0.374591	0
10.8889	6.17206	0.374591	0
12.1111	6.17206	0.374591	0
13.3333	6.17206	0.374591	0
14.5556	6.17206	0.374591	0
15.7778	6.17206	0.374591	0
17	6.17206	0.374591	0
6	6.42501	0.374591	0
7.22222	6.42501	0.374591	0
8.44444	6.42501	0.374591	0
9.66667	6.42501	0.374591	0
10.8889	6.42501	0.374591	0
12.1111	6.42501	0.374591	0
13.3333	6.42501	0.374591	0
14.5556	6.42501	0.374591	0
15.7778	6.42501	0.374591	0
17	6.42501	0.374591	0
6	6.67796	0.374591	0
7.22222	6.67796	0.374591	0
8.44444	6.67796	0.374591	0
9.66667	6.67796	0.374591	0
10.8889	6.67796	0.374591	0
12.1111	6.67796	0.374591	0
13.3333	6.67796	0.374591	0
14.5556	6.67796	0.374591	0
15.7778	6.67796	0.374591	0
17	6.67796	0.374591	0
6	6.93091	0.374591	-87.1403
7.22222	6.93091	0.374591	-85.9181
8.44444	6.93091	0.374591	-84.6959
9.66667	6.93091	0.374591	-83.4736
10.8889	6.93091	0.374591	-82.2514
12.1111	6.93091	0.374591	-81.0292
13.3333	6.93091	0.374591	-79.807
14.5556	6.93091	0.374591	-78.5847
15.7778	6.93091	0.374591	-77.3625
17	6.93091	0.374591	-76.1403
6	7.18387	0.374591	-77.556
7.22222	7.18387	0.374591	-76.3338
8.44444	7.18387	0.374591	-75.1116
9.66667	7.18387	0.374591	-73.8894
10.8889	7.18387	0.374591	-72.6671
12.1111	7.18387	0.374591	-71.4449
13.3333	7.18387	0.374591	-70.2227
14.5556	7.18387	0.374591	-69.0005
15.7778	7.18387	0.374591	-67.7782
17	7.18387	0.374591	-66.556
6	7.43682	0.374591	-69.4191
7.22222	7.43682	0.374591	-68.1969
8.44444	7.43682	0.374591	-66.9747
9.66667	7.43682	0.374591	-65.7525
10.8889	7.43682	0.374591	-64.5302
12.1111	7.43682	0.374591	-63.308
13.3333	7.43682	0.374591	-62.0858
14.5556	7.43682	0.374591	-60.8636
15.7778	7.43682	0.374591	-59.6413
17	7.43682	0.374591	-58.4191
6	7.68977	0.374591	-62.334
7.22222	7.68977	0.374591	-61.1118
8.44444	7.68977	0.374591	-59.8896
9.66667	7.68977	0.374591	-58.6674
10.8889	7.68977	0.374591	-57.4452
12.1111	7.68977	0.374591	-56.2229
13.3333	7.68977	0.374591	-55.0007
14.5556	7.68977	0.374591	-53.7785
15.7778	7.68977	0.374591	-52.5563
17	7.68977	0.374591	-51.334
6	7.94272	0.374591	-56.1659
7.22222	7.94272	0.374591	-54.9437
8.44444	7.94272	0.374591	-53.7214
9.66667	7.94272	0.374591	-52.4992
10.8889	7.94272	0.374591	-51.277
12.1111	7.94272	0.374591	-50.0548
13.3333	7.94272	0.374591	-48.8325
14.5556	7.94272	0.374591	-47.6103
15.7778	7.94272	0.374591	-46.3881
17	7.94272	0.374591	-45.1659
6	8.19568	0.374591	-50.799
7.22222	8.19568	0.374591	-49.5768
8.44444	8.19568	0.374591	-48.3545
9.66667	8.19568	0.374591	-47.1323
10.8889	8.19568	0.374591	-45.9101
12.1111	8.19568	0.374591	-44.6879
13.3333	8.19568	0.374591	-43.4657
14.5556	8.19568	0.374591	-42.2434
15.7778	8.19568	0.374591	-41.0212
17	8.19568	0.374591	-39.799
6	8.44863	0.374591	-46.1335
7.22222	8.44863	0.374591	-44.9113
8.44444	8.44863	0.374591	-43.6891
9.66667	8.44863	0.374591	-42.4668
10.8889	8.44863	0.374591	-41.2446
12.1111	8.44863	0.374591	-40.0224
13.3333	8.44863	0.374591	-38.8002
14.5556	8.44863	0.374591	-37.5779
15.7778	8.44863	0.374591	-36.3557
17	8.44863	0.374591	-35.1335
6	8.70158	0.374591	-42.0831
7.22222	8.70158	0.374591	-40.8609
8.44444	8.70158	0.374591	-39.6386
9.66667	8.70158	0.374591	-38.4164
10.8889	8.70158	0.374591	-37.1942
12.1111	8.70158	0.374591	-35.972
13.3333	8.70158	0.374591	-34.7498
14.5556	8.70158	0.374591	-33.5275
15.7778	8.70158	0.374591	-32.3053
17	8.70158	0.374591	-31.0831
6	8.95453	0.374591	-38.573
7.22222	8.95453	0.374591	-37.3508
8.44444	8.95453	0.374591	-36.1286
9.66667	8.95453	0.374591	-34.9063
10.8889	8.95453	0.374591	-33.6841
12.1111	8.95453	0.374591	-32.4619
13.3333	8.95453	0.374591	-31.2397
14.5556	8.95453	0.374591	-30.0174
15.7778	8.95453	0.374591	-28.7952
17	8.95453	0.374591	-27.573
6	9.20749	0.374591	-35.5384
7.22222	9.20749	0.374591	-34.3162
8.44444	9.20749	0.374591	-33.0939
9.66667	9.20749	0.374591	-31.8717
10.8889	9.20749	0.374591	-30.6495
12.1111	9.20749	0.374591	-29.4273
13.3333	9.20749	0.374591	-28.205
14.5556	9.20749	0.374591	-26.9828
15.7778	9.20749	0.374591	-25.7606
17	9.20749	0.374591	-24.5384
6	9.46044	0.374591	-32.9229
7.22222	9.46044	0.374591	-31.7007
8.44444	9.46044	0.374591	-30.4785
9.66667	9.46044	0.374591	-29.2562
10.8889	9.46044	0.374591	-28.034
12.1111	9.46044	0.374591	-26.8118
13.3333	9.46044	0.374591	-25.5896
14.5556	9.46044	0.374591	-24.3674
15.7778	9.46044	0.374591	-23.1451
17	9.46044	0.374591	-21.9229
6	9.71339	0.374591	-30.6775
7.22222	9.71339	0.374591	-29.4553
8.44444	9.71339	0.374591	-28.2331
9.66667	9.71339	0.374591	-27.0109
10.8889	9.71339	0.374591	-25.7886
12.1111	9.71339	0.374591	-24.5664
13.3333	9.71339	0.374591	-23.3442
14.5556	9.71339	0.374591	-22.122
15.7778	9.71339	0.374591	-20.8997
17	9.71339	0.374591	-19.6775
6	9.96634	0.374591	-28.7594
7.22222	9.96634	0.374591	-27.5372
8.44444	9.96634	0.374591	-26.315
9.66667	9.96634	0.374591	-25.0927
10.8889	9.96634	0.374591	-23.8705
12.1111	9.96634	0.374591	-22.6483
13.3333	9.96634	0.374591	-21.4261
14.5556	9.96634	0.374591	-20.2039
15.7778	9.96634	0.374591	-18.9816
17	9.96634	0.374591	-17.7594
6	10.2193	0.374591	-27.1311
7.22222	10.2193	0.374591	-25.9089
8.44444	10.2193	0.374591	-24.6867
9.66667	10.2193	0.374591	-23.4645
10.8889	10.2193	0.374591	-22.2423
12.1111	10.2193	0.374591	-21.02
13.3333	10.2193	0.374591	-19.7978
14.5556	10.2193	0.374591	-18.5756
15.7778	10.2193	0.374591	-17.3534
17	10.2193	0.374591	-16.1311
6	10.4722	0.374591	-25.7599
7.22222	10.4722	0.374591	-24.5377
8.44444	10.4722	0.374591	-23.3155
9.66667	10.4722	0.374591	-22.0932
10.8889	10.4722	0.374591	-20.871
12.1111	10.4722	0.374591	-19.6488
13.3333	10.4722	0.374591	-18.4266
14.5556	10.4722	0.374591	-17.2044
15.7778	10.4722	0.374591	-15.9821
17	10.4722	0.374591	-14.7599
6	10.7252	0.374591	-24.6169
7.22222	10.7252	0.374591	-23.3947
8.44444	10.7252	0.374591	-22.1725
9.66667	10.7252	0.374591	-20.9502
10.8889	10.7252	0.374591	-19.728
12.1111	10.7252	0.374591	-18.5058
13.3333	10.7252	0.374591	-17.2836
14.5556	10.7252	0.374591	-16.0613
15.7778	10.7252	0.374591	-14.8391
17	10.7252	0.374591	-13.6169
6	10.9782	0.374591	-23.6768
7.22222	10.9782	0.374591	-22.4546
8.44444	10.9782	0.374591	-21.2323
9.66667	10.9782	0.374591	-20.0101
10.8889	10.9782	0.374591	-18.7879
12.1111	10.9782	0.374591	-17.5657
13.3333	10.9782	0.374591	-16.3434
14.5556	10.9782	0.374591	-15.1212
15.7778	10.9782	0.374591	-13.899
17	10.9782	0.374591	-12.6768
6	11.2311	0.374591	-22.9172
7.22222	11.2311	0.374591	-21.695
8.44444	11.2311	0.374591	-20.4728
9.66667	11.2311	0.374591	-19.2505
10.8889	11.2311	0.374591	-18.0283
12.1111	11.2311	0.374591	-16.8061
13.3333	11.2311	0.374591	-15.5839
14.5556	11.2311	0.374591	-14.3616
15.7778	11.2311	0.374591	-13.1394
17	11.2311	0.374591	-11.9172
6	11.4841	0.374591	-22.3184
7.22222	11.4841	0.374591	-21.0962
8.44444	11.4841	0.374591	-19.874
9.66667	11.4841	0.374591	-18.6517
10.8889	11.4841	0.374591	-17.4295
12.1111	11.4841	0.374591	-16.2073
13.3333	11.4841	0.374591	-14.9851
14.5556	11.4841	0.374591	-13.7629
15.7778	11.4841	0.374591	-12.5406
17	11.4841	0.374591	-11.3184
6	11.737	0.374591	-21.863
7.22222	11.737	0.374591	-20.6407
8.44444	11.737	0.374591	-19.4185
9.66667	11.737	0.374591	-18.1963
10.8889	11.737	0.374591	-16.9741
12.1111	11.737	0.374591	-15.7518
13.3333	11.737	0.374591	-14.5296
14.5556	11.737	0.374591	-13.3074
15.7778	11.737	0.374591	-12.0852
17	11.737	0.374591	-10.863
6	11.99	0.374591	-21.5354
7.22222	11.99	0.374591	-20.3131
8.44444	11.99	0.374591	-19.0909
9.66667	11.99	0.374591	-17.8687
10.8889	11.99	0.374591	-16.6465
12.1111	11.99	0.374591	-15.4242
13.3333	11.99	0.374591	-14.202
14.5556	11.99	0.374591	-12.9798
15.7778	11.99	0.374591	-11.7576
17	11.99	0.374591	-10.5354
6	12.2429	0.374591	-21.3218
7.22222	12.2429	0.374591	-20.0996
8.44444	12.2429	0.374591	-18.8774
9.66667	12.2429	0.374591	-17.6552
10.8889	12.2429	0.374591	-16.433
12.1111	12.2429	0.374591	-15.2107
13.3333	12.2429	0.374591	-13.9885
14.5556	12.2429	0.374591	-12.7663
15.7778	12.2429	0.374591	-11.5441
17	12.2429	0.374591	-10.3218
6	12.4959	0.374591	-21.2102
7.22222	12.4959	0.374591	-19.988
8.44444	12.4959	0.374591	-18.7658
9.66667	12.4959	0.374591	-17.5435
10.8889	12.4959	0.374591	-16.3213
12.1111	12.4959	0.374591	-15.0991
13.3333	12.4959	0.374591	-13.8769
14.5556	12.4959	0.374591	-12.6546
15.7778	12.4959	0.374591	-11.4324
17	12.4959	0.374591	-10.2102
6	12.7488	0.374591	-21.1895
7.22222	12.7488	0.374591	-19.9673
8.44444	12.7488	0.374591	-18.7451
9.66667	12.7488	0.374591	-17.5229
10.8889	12.7488	0.374591	-16.3006
12.1111	12.7488	0.374591	-15.0784
13.3333	12.7488	0.374591	-13.8562
14.5556	12.7488	0.374591	-12.634
15.7778	12.7488	0.374591	-11.4118
17	12.7488	0.374591	-10.1895
6	13.0018	0.374591	-21.2501
7.22222	13.0018	0.374591	-20.0279
8.44444	13.0018	0.374591	-18.8057
9.66667	13.0018	0.374591	-17.5835
10.8889	13.0018	0.374591	-16.3612
12.1111	13.0018	0.374591	-15.139
13.3333	13.0018	0.374591	-13.9168
14.5556	13.0018	0.374591	-12.6946
15.7778	13.0018	0.374591	-11.4723
17	13.0018	0.374591	-10.2501
6	13.2547	0.374591	-21.3833
7.22222	13.2547	0.374591	-20.1611
8.44444	13.2547	0.374591	-18.9388
9.66667	13.2547	0.374591	-17.7166
10.8889	13.2547	0.374591	-16.4944
12.1111	13.2547	0.374591	-15.2722
13.3333	13.2547	0.374591	-14.0499
14.5556	13.2547	0.374591	-12.8277
15.7778	13.2547	0.374591	-11.6055
17	13.2547	0.374591	-10.3833
6	13.5077	0.374591	-21.5812
7.22222	13.5077	0.374591	-20.359
8.44444	13.5077	0.374591	-19.1368
9.66667	13.5077	0.374591	-17.9146
10.8889	13.5077	0.374591	-16.6923
12.1111	13.5077	0.374591	-15.4701
13.3333	13.5077	0.374591	-14.2479
14.5556	13.5077	0.374591	-13.0257
15.7778	13.5077	0.374591	-11.8035
17	13.5077	0.374591	-10.5812
6	13.7606	0.374591	-21.837
7.22222	13.7606	0.374591	-20.6148
8.44444	13.7606	0.374591	-19.3926
9.66667	13.7606	0.374591	-18.1704
10.8889	13.7606	0.374591	-16.9481
12.1111	13.7606	0.374591	-15.7259
13.3333	13.7606	0.374591	-14.5037
14.5556	13.7606	0.374591	-13.2815
15.7778	13.7606	0.374591	-12.0593
17	13.7606	0.374591	-10.837
6	14.0136	0.374591	-22.1444
7.22222	14.0136	0.374591	-20.9222
8.44444	14.0136	0.374591	-19.7
9.66667	14.0136	0.374591	-18.4778
10.8889	14.0136	0.374591	-17.2555
12.1111	14.0136	0.374591	-16.0333
13.3333	14.0136	0.374591	-14.8111
14.5556	14.0136	0.374591	-13.5889
15.7778	14.0136	0.374591	-12.3667
17	14.0136	0.374591	-11.1444
6	14.2665	0.374591	-22.4978
7.22222	14.2665	0.374591	-21.2756
8.44444	14.2665	0.374591	-20.0534
9.66667	14.2665	0.374591	-18.8312
10.8889	14.2665	0.374591	-17.609
12.1111	14.2665	0.374591	-16.3867
13.3333	14.2665	0.374591	-15.1645
14.5556	14.2665	0.374591	-13.9423
15.7778	14.2665	0.374591	-12.7201
17	14.2665	0.374591	-11.4978
6	14.5195	0.374591	-22.8922
7.22222	14.5195	0.374591	-21.67
8.44444	14.5195	0.374591	-20.4478
9.66667	14.5195	0.374591	-19.2255
10.8889	14.5195	0.374591	-18.0033
12.1111	14.5195	0.374591	-16.7811
13.3333	14.5195	0.374591	-15.5589
14.5556	14.5195	0.374591	-14.3367
15.7778	14.5195	0.374591	-13.1144
17	14.5195	0.374591	-11.8922
6	14.7724	0.374591	-23.323
7.22222	14.7724	0.374591	-22.1008
8.44444	14.7724	0.374591	-20.8786
9.66667	14.7724	0.374591	-19.6564
10.8889	14.7724	0.374591	-18.4341
12.1111	14.7724	0.374591	-17.2119
13.3333	14.7724	0.374591	-15.9897
14.5556	14.7724	0.374591	-14.7675
15.7778	14.7724	0.374591	-13.5452
17	14.7724	0.374591	-12.323
6	15.0254	0.374591	-23.7862
7.22222	15.0254	0.374591	-22.564
8.44444	15.0254	0.374591	-21.3418
9.66667	15.0254	0.374591	-20.1195
10.8889	15.0254	0.374591	-18.8973
12.1111	15.0254	0.374591	-17.6751
13.3333	15.0254	0.374591	-16.4529
14.5556	15.0254	0.374591	-15.2306
15.7778	15.0254	0.374591	-14.0084
17	15.0254	0.374591	-12.7862
6	15.2783	0.374591	-24.278
7.22222	15.2783	0.374591	-23.0558
8.44444	15.2783	0.374591	-21.8336
9.66667	15.2783	0.374591	-20.6114
10.8889	15.2783	0.374591	-19.3892
12.1111	15.2783	0.374591	-18.1669
13.3333	15.2783	0.374591	-16.9447
14.5556	15.2783	0.374591	-15.7225
15.7778	15.2783	0.374591	-14.5003
17	15.2783	0.374591	-13.278
6	15.5313	0.374591	-24.7953
7.22222	15.5313	0.374591	-23.573
8.44444	15.5313	0.374591	-22.3508
9.66667	15.5313	0.374591	-21.1286
10.8889	15.5313	0.374591	-19.9064
12.1111	15.5313	0.374591	-18.6841
13.3333	15.5313	0.374591	-17.4619
14.5556	15.5313	0.374591	-16.2397
15.7778	15.5313	0.374591	-15.0175
17	15.5313	0.374591	-13.7953
6	15.7842	0.374591	-25.3348
7.22222	15.7842	0.374591	-24.1126
8.44444	15.7842	0.374591	-22.8904
9.66667	15.7842	0.374591	-21.6682
10.8889	15.7842	0.374591	-20.446
12.1111	15.7842	0.374591	-19.2237
13.3333	15.7842	0.374591	-18.0015
14.5556	15.7842	0.374591	-16.7793
15.7778	15.7842	0.374591	-15.5571
17	15.7842	0.374591	-14.3348
6	16.0372	0.374591	-25.8941
7.22222	16.0372	0.374591	-24.6719
8.44444	16.0372	0.374591	-23.4497
9.66667	16.0372	0.374591	-22.2274
10.8889	16.0372	0.374591	-21.0052
12.1111	16.0372	0.374591	-19.783
13.3333	16.0372	0.374591	-18.5608
14.5556	16.0372	0.374591	-17.3385
15.7778	16.0372	0.374591	-16.1163
17	16.0372	0.374591	-14.8941
6	16.2902	0.374591	-26.4706
7.22222	16.2902	0.374591	-25.2483
8.44444	16.2902	0.374591	-24.0261
9.66667	16.2902	0.374591	-22.8039
10.8889	16.2902	0.374591	-21.5817
12.1111	16.2902	0.374591	-20.3595
13.3333	16.2902	0.374591	-19.1372
14.5556	16.2902	0.374591	-17.915
15.7778	16.2902	0.374591	-16.6928
17	16.2902	0.374591	-15.4706
6	16.5431	0.374591	-27.0621
7.22222	16.5431	0.374591	-25.8398
8.44444	16.5431	0.374591	-24.6176
9.66667	16.5431	0.374591	-23.3954
10.8889	16.5431	0.374591	-22.1732
12.1111	16.5431	0.374591	-20.9509
13.3333	16.5431	0.374591	-19.7287
14.5556	16.5431	0.374591	-18.5065
15.7778	16.5431	0.374591	-17.2843
17	16.5431	0.374591	-16.0621
6	16.7961	0.374591	-27.6666
7.22222	16.7961	0.374591	-26.4443
8.44444	16.7961	0.374591	-25.2221
9.66667	16.7961	0.374591	-23.9999
10.8889	16.7961	0.374591	-22.7777
12.1111	16.7961	0.374591	-21.5554
13.3333	16.7961	0.374591	-20.3332
14.5556	16.7961	0.374591	-19.111
15.7778	16.7961	0.374591	-17.8888
17	16.7961	0.374591	-16.6666
6	17.049	0.374591	-28.2822
7.22222	17.049	0.374591	-27.06
8.44444	17.049	0.374591	-25.8378
9.66667	17.049	0.374591	-24.6156
10.8889	17.049	0.374591	-23.3934
12.1111	17.049	0.374591	-22.1711
13.3333	17.049	0.374591	-20.9489
14.5556	17.049	0.374591	-19.7267
15.7778	17.049	0.374591	-18.5045
17	17.049	0.374591	-17.2822
6	17.302	0.374591	-28.9075
7.22222	17.302	0.374591	-27.6853
8.44444	17.302	0.374591	-26.4631
9.66667	17.302	0.374591	-25.2408
10.8889	17.302	0.374591	-24.0186
12.1111	17.302	0.374591	-22.7964
13.3333	17.302	0.374591	-21.5742
14.5556	17.302	0.374591	-20.3519
15.7778	17.302	0.374591	-19.1297
17	17.302	0.374591	-17.9075
6	17.5549	0.374591	-29.5408
7.22222	17.5549	0.374591	-28.3186
8.44444	17.5549	0.374591	-27.0964
9.66667	17.5549	0.374591	-25.8742
10.8889	17.5549	0.374591	-24.6519
12.1111	17.5549	0.374591	-23.4297
13.3333	17.5549	0.374591	-22.2075
14.5556	17.5549	0.374591	-20.9853
15.7778	17.5549	0.374591	-19.7631
17	17.5549	0.374591	-18.5408
6	17.8079	0.374591	-30.1809
7.22222	17.8079	0.374591	-28.9587
8.44444	17.8079	0.374591	-27.7364
9.66667	17.8079	0.374591	-26.5142
10.8889	17.8079	0.374591	-25.292
12.1111	17.8079	0.374591	-24.0698
13.3333	17.8079	0.374591	-22.8476
14.5556	17.8079	0.374591	-21.6253
15.7778	17.8079	0.374591	-20.4031
17	17.8079	0.374591	-19.1809
6	18.0608	0.374591	-30.8265
7.22222	18.0608	0.374591	-29.6042
8.44444	18.0608	0.374591	-28.382
9.66667	18.0608	0.374591	-27.1598
10.8889	18.0608	0.374591	-25.9376
12.1111	18.0608	0.374591	-24.7153
13.3333	18.0608	0.374591	-23.4931
14.5556	18.0608	0.374591	-22.2709
15.7778	18.0608	0.374591	-21.0487
17	18.0608	0.374591	-19.8265
6	18.3138	0.374591	-31.4764
7.22222	18.3138	0.374591	-30.2542
8.44444	18.3138	0.374591	-29.032
9.66667	18.3138	0.374591	-27.8098
10.8889	18.3138	0.374591	-26.5875
12.1111	18.3138	0.374591	-25.3653
13.3333	18.3138	0.374591	-24.1431
14.5556	18.3138	0.374591	-22.9209
15.7778	18.3138	0.374591	-21.6986
17	18.3138	0.374591	-20.4764
6	18.5667	0.374591	-32.1298
7.22222	18.5667	0.374591	-30.9076
8.44444	18.5667	0.374591	-29.6854
9.66667	18.5667	0.374591	-28.4631
10.8889	18.5667	0.374591	-27.2409
12.1111	18.5667	0.374591	-26.0187
13.3333	18.5667	0.374591	-24.7965
14.5556	18.5667	0.374591	-23.5742
15.7778	18.5667	0.374591	-22.352
17	18.5667	0.374591	-21.1298
6	18.8197	0.374591	-32.7857
7.22222	18.8197	0.374591	-31.5634
8.44444	18.8197	0.374591	-30.3412
9.66667	18.8197	0.374591	-29.119
10.8889	18.8197	0.374591	-27.8968
12.1111	18.8197	0.374591	-26.6746
13.3333	18.8197	0.374591	-25.4523
14.5556	18.8197	0.374591	-24.2301
15.7778	18.8197	0.374591	-23.0079
17	18.8197	0.374591	-21.7857
6	19.0726	0.374591	-33.4432
7.22222	19.0726	0.374591	-32.221
8.44444	19.0726	0.374591	-30.9988
9.66667	19.0726	0.374591	-29.7765
10.8889	19.0726	0.374591	-28.5543
12.1111	19.0726	0.374591	-27.3321
13.3333	19.0726	0.374591	-26.1099
14.5556	19.0726	0.374591	-24.8877
15.7778	19.0726	0.374591	-23.6654
17	19.0726	0.374591	-22.4432
6	19.3256	0.374591	-34.1017
7.22222	19.3256	0.374591	-32.8795
8.44444	19.3256	0.374591	-31.6572
9.66667	19.3256	0.374591	-30.435
10.8889	19.3256	0.374591	-29.2128
12.1111	19.3256	0.374591	-27.9906
13.3333	19.3256	0.374591	-26.7683
14.5556	19.3256	0.374591	-25.5461
15.7778	19.3256	0.374591	-24.3239
17	19.3256	0.374591	-23.1017
6	19.5785	0.374591	-34.7604
7.22222	19.5785	0.374591	-33.5382
8.44444	19.5785	0.374591	-32.316
9.66667	19.5785	0.374591	-31.0937
10.8889	19.5785	0.374591	-29.8715
12.1111	19.5785	0.374591	-28.6493
13.3333	19.5785	0.374591	-27.4271
14.5556	19.5785	0.374591	-26.2049
15.7778	19.5785	0.374591	-24.9826
17	19.5785	0.374591	-23.7604
6	19.8315	0.374591	-35.4188
7.22222	19.8315	0.374591	-34.1966
8.44444	19.8315	0.374591	-32.9743
9.66667	19.8315	0.374591	-31.7521
10.8889	19.8315	0.374591	-30.5299
12.1111	19.8315	0.374591	-29.3077
13.3333	19.8315	0.374591	-28.0854
14.5556	19.8315	0.374591	-26.8632
15.7778	19.8315	0.374591	-25.641
17	19.8315	0.374591	-24.4188
6	20.0844	0.374591	-36.0762
7.22222	20.0844	0.374591	-34.854
8.44444	20.0844	0.374591	-33.6318
9.66667	20.0844	0.374591	-32.4096
10.8889	20.0844	0.374591	-31.1874
12.1111	20.0844	0.374591	-29.9651
13.3333	20.0844	0.374591	-28.7429
14.5556	20.0844	0.374591	-27.5207
15.7778	20.0844	0.374591	-26.2985
17	20.0844	0.374591	-25.0762
6	20.3374	0.374591	-36.7323
7.22222	20.3374	0.374591	-35.5101
8.44444	20.3374	0.374591	-34.2879
9.66667	20.3374	0.374591	-33.0656
10.8889	20.3374	0.374591	-31.8434
12.1111	20.3374	0.374591	-30.6212
13.3333	20.3374	0.374591	-29.399
14.5556	20.3374	0.374591	-28.1767
15.7778	20.3374	0.374591	-26.9545
17	20.3374	0.374591	-25.7323
6	20.5903	0.374591	-37.3865
7.22222	20.5903	0.374591	-36.1643
8.44444	20.5903	0.374591	-34.9421
9.66667	20.5903	0.374591	-33.7198
10.8889	20.5903	0.374591	-32.4976
12.1111	20.5903	0.374591	-31.2754
13.3333	20.5903	0.374591	-30.0532
14.5556	20.5903	0.374591	-28.831
15.7778	20.5903	0.374591	-27.6087
17	20.5903	0.374591	-26.3865
6	20.8433	0.374591	-38.0385
7.22222	20.8433	0.374591	-36.8162
8.44444	20.8433	0.374591	-35.594
9.66667	20.8433	0.374591	-34.3718
10.8889	20.8433	0.374591	-33.1496
12.1111	20.8433	0.374591	-31.9273
13.3333	20.8433	0.374591	-30.7051
14.5556	20.8433	0.374591	-29.4829
15.7778	20.8433	0.374591	-28.2607
17	20.8433	0.374591	-27.0385
6	21.0962	0.374591	-38.6878
7.22222	21.0962	0.374591	-37.4656
8.44444	21.0962	0.374591	-36.2433
9.66667	21.0962	0.374591	-35.0211
10.8889	21.0962	0.374591	-33.7989
12.1111	21.0962	0.374591	-32.5767
13.3333	21.0962	0.374591	-31.3544
14.5556	21.0962	0.374591	-30.1322
15.7778	21.0962	0.374591	-28.91
17	21.0962	0.374591	-27.6878
6	21.3492	0.374591	-39.3341
7.22222	21.3492	0.374591	-38.1119
8.44444	21.3492	0.374591	-36.8897
9.66667	21.3492	0.374591	-35.6675
10.8889	21.3492	0.374591	-34.4453
12.1111	21.3492	0.374591	-33.223
13.3333	21.3492	0.374591	-32.0008
14.5556	21.3492	0.374591	-30.7786
15.7778	21.3492	0.374591	-29.5564
17	21.3492	0.374591	-28.3341
6	21.6022	0.374591	-39.9773
7.22222	21.6022	0.374591	-38.755
8.44444	21.6022	0.374591	-37.5328
9.66667	21.6022	0.374591	-36.3106
10.8889	21.6022	0.374591	-35.0884
12.1111	21.6022	0.374591	-33.8661
13.3333	21.6022	0.374591	-32.6439
14.5556	21.6022	0.374591	-31.4217
15.7778	21.6022	0.374591	-30.1995
17	21.6022	0.374591	-28.9773
6	21.8551	0.374591	-40.6169
7.22222	21.8551	0.374591	-39.3946
8.44444	21.8551	0.374591	-38.1724
9.66667	21.8551	0.374591	-36.9502
10.8889	21.8551	0.374591	-35.728
12.1111	21.8551	0.374591	-34.5057
13.3333	21.8551	0.374591	-33.2835
14.5556	21.8551	0.374591	-32.0613
15.7778	21.8551	0.374591	-30.8391
17	21.8551	0.374591	-29.6169
6	22.1081	0.374591	-41.2527
7.22222	22.1081	0.374591	-40.0305
8.44444	22.1081	0.374591	-38.8083
9.66667	22.1081	0.374591	-37.586
10.8889	22.1081	0.374591	-36.3638
12.1111	22.1081	0.374591	-35.1416
13.3333	22.1081	0.374591	-33.9194
14.5556	22.1081	0.374591	-32.6972
15.7778	22.1081	0.374591	-31.4749
17	22.1081	0.374591	-30.2527
6	22.361	0.374591	-41.8846
7.22222	22.361	0.374591	-40.6624
8.44444	22.361	0.374591	-39.4402
9.66667	22.361	0.374591	-38.2179
10.8889	22.361	0.374591	-36.9957
12.1111	22.361	0.374591	-35.7735
13.3333	22.361	0.374591	-34.5513
14.5556	22.361	0.374591	-33.329
15.7778	22.361	0.374591	-32.1068
17	22.361	0.374591	-30.8846
6	22.614	0.374591	-42.5123
7.22222	22.614	0.374591	-41.2901
8.44444	22.614	0.374591	-40.0679
9.66667	22.614	0.374591	-38.8457
10.8889	22.614	0.374591	-37.6234
12.1111	22.614	0.374591	-36.4012
13.3333	22.614	0.374591	-35.179
14.5556	22.614	0.374591	-33.9568
15.7778	22.614	0.374591	-32.7346
17	22.614	0.374591	-31.5123
6	22.8669	0.374591	-43.1358
7.22222	22.8669	0.374591	-41.9135
8.44444	22.8669	0.374591	-40.6913
9.66667	22.8669	0.374591	-39.4691
10.8889	22.8669	0.374591	-38.2469
12.1111	22.8669	0.374591	-37.0247
13.3333	22.8669	0.374591	-35.8024
14.5556	22.8669	0.374591	-34.5802
15.7778	22.8669	0.374591	-33.358
17	22.8669	0.374591	-32.1358
6	23.1199	0.374591	-43.7547
7.22222	23.1199	0.374591	-42.5325
8.44444	23.1199	0.374591	-41.3103
9.66667	23.1199	0.374591	-40.0881
10.8889	23.1199	0.374591	-38.8658
12.1111	23.1199	0.374591	-37.6436
13.3333	23.1199	0.374591	-36.4214
14.5556	23.1199	0.374591	-35.1992
15.7778	23.1199	0.374591	-33.9769
