r [2M]	Log(gamma)	Acc	Adv	Diff	EmaxHillas	Sy	IC/pp	pg/Bremss
5	8.61349	4.43039	2.95146	1.80873	20.4854	3.70531	2.55863	4.64112	0.992768	3.95827
5	8.7145	4.46413	2.95146	1.77499	20.4854	3.6043	2.45762	4.63373	0.992319	3.99275
5	8.81551	4.49787	2.95146	1.74126	20.4854	3.50329	2.35661	4.62637	0.998349	4.03521
5	8.91652	4.53161	2.95146	1.70752	20.4854	3.40228	2.2556	4.61905	0.991688	4.08119
5	9.01753	4.56534	2.95146	1.67378	20.4854	3.30127	2.15459	4.61175	0.994862	4.12146
5	9.11854	4.59908	2.95146	1.64004	20.4854	3.20026	2.05358	4.6045	0.986836	4.16426
5	9.21955	4.63282	2.95146	1.60631	20.4854	3.09925	1.95257	4.59728	0.987848	4.21269
5	9.32056	4.66656	2.95146	1.57257	20.4854	2.99824	1.85156	4.59009	0.98638	4.26322
5	9.42157	4.70029	2.95146	1.53883	20.4854	2.89723	1.75055	4.58294	0.984366	4.32105
5	9.52258	4.73403	2.95146	1.5051	20.4854	2.79622	1.64954	4.57582	0.991538	4.37404
5	9.62359	4.76777	2.95146	1.47136	20.4854	2.69521	1.54853	4.56874	0.994749	4.43179
5	9.7246	4.80151	2.95146	1.43762	20.4854	2.5942	1.44752	4.56169	1.00327	4.48782
5	9.82561	4.83524	2.95146	1.40388	20.4854	2.49319	1.34651	4.55468	1.00872	4.54436
5	9.92662	4.86898	2.95146	1.37015	20.4854	2.39218	1.2455	4.5477	1.01277	4.60387
5	10.0276	4.90272	2.95146	1.33641	20.4854	2.29117	1.14449	4.54077	1.01527	4.65579
15	0.027629	2.92338	4.22669	4.80652	19.3129	15.6796	12.1368	inf	104.488	10.2433
15	0.128639	2.95712	4.22669	4.77279	19.3129	15.5786	12.0358	9.90002	86.2645	9.88117
15	0.229649	2.99086	4.22669	4.73905	19.3129	15.4776	11.9348	8.34929	72.1646	9.55096
15	0.330659	3.0246	4.22669	4.70531	19.3129	15.3766	11.8338	8.17	60.3894	9.25336
15	0.431669	3.05833	4.22669	4.67158	19.3129	15.2756	11.7328	8.11505	50.9185	8.97892
15	0.53268	3.09207	4.22669	4.63784	19.3129	15.1746	11.6318	8.0928	43.848	8.72114
15	0.63369	3.12581	4.22669	4.6041	19.3129	15.0736	11.5308	8.08227	37.8599	8.49438
15	0.7347	3.15955	4.22669	4.57036	19.3129	14.9726	11.4298	8.07664	32.8288	8.29165
15	0.83571	3.19328	4.22669	4.53663	19.3129	14.8716	11.3288	8.0732	26.5415	8.10658
15	0.93672	3.22702	4.22669	4.50289	19.3129	14.7705	11.2277	8.07075	21.4338	7.94612
15	1.03773	3.26076	4.22669	4.46915	19.3129	14.6695	11.1267	8.06871	17.5224	7.78945
15	1.13874	3.2945	4.22669	4.43541	19.3129	14.5685	11.0257	8.06678	15.6347	7.65642
15	1.23975	3.32823	4.22669	4.40168	19.3129	14.4675	10.9247	8.0648	14.1333	7.52964
15	1.34076	3.36197	4.22669	4.36794	19.3129	14.3665	10.8237	8.06268	12.8839	7.41689
15	1.44177	3.39571	4.22669	4.3342	19.3129	14.2655	10.7227	8.06037	11.799	7.30396
15	1.54278	3.42944	4.22669	4.30046	19.3129	14.1645	10.6217	8.05784	10.8654	7.20097
15	1.64379	3.46318	4.22669	4.26673	19.3129	14.0635	10.5207	8.05509	10.0636	7.10654
15	1.7448	3.49692	4.22669	4.23299	19.3129	13.9625	10.4197	8.0521	9.40646	7.01202
15	1.84581	3.53066	4.22669	4.19925	19.3129	13.8615	10.3187	8.04887	8.85222	6.92529
15	1.94682	3.56439	4.22669	4.16551	19.3129	13.7604	10.2176	8.0454	8.34471	6.83982
15	2.04783	3.59813	4.22669	4.13178	19.3129	13.6594	10.1166	8.04171	7.8611	6.76189
15	2.14884	3.63187	4.22669	4.09804	19.3129	13.5584	10.0156	8.03778	7.43706	6.68147
15	2.24985	3.66561	4.22669	4.0643	19.3129	13.4574	9.91461	8.03362	7.06583	6.6063
15	2.35086	3.69934	4.22669	4.03057	19.3129	13.3564	9.8136	8.02925	6.74813	6.5302
15	2.45187	3.73308	4.22669	3.99683	19.3129	13.2554	9.71259	8.02466	6.48838	6.45678
15	2.55288	3.76682	4.22669	3.96309	19.3129	13.1544	9.61158	8.01987	6.26013	6.38352
15	2.65389	3.80056	4.22669	3.92935	19.3129	13.0534	9.51057	8.01487	6.06321	6.30687
15	2.7549	3.83429	4.22669	3.89562	19.3129	12.9524	9.40956	8.00969	5.88984	6.23313
15	2.85591	3.86803	4.22669	3.86188	19.3129	12.8514	9.30855	8.00432	5.73572	6.15692
15	2.95692	3.90177	4.22669	3.82814	19.3129	12.7503	9.20754	7.99877	5.59627	6.08027
15	3.05793	3.93551	4.22669	3.7944	19.3129	12.6493	9.10653	7.99305	5.46895	6.00561
15	3.15894	3.96924	4.22669	3.76067	19.3129	12.5483	9.00552	7.98717	5.35162	5.93184
15	3.25995	4.00298	4.22669	3.72693	19.3129	12.4473	8.90451	7.98113	5.24216	5.85838
15	3.36096	4.03672	4.22669	3.69319	19.3129	12.3463	8.8035	7.97495	5.13926	5.78328
15	3.46197	4.07046	4.22669	3.65945	19.3129	12.2453	8.70249	7.96862	5.04205	5.69709
15	3.56298	4.10419	4.22669	3.62572	19.3129	12.1443	8.60148	7.96216	4.95053	5.58515
15	3.66399	4.13793	4.22669	3.59198	19.3129	12.0433	8.50047	7.95557	4.86316	5.46466
15	3.765	4.17167	4.22669	3.55824	19.3129	11.9423	8.39946	7.94886	4.77961	5.30079
15	3.86601	4.2054	4.22669	3.5245	19.3129	11.8413	8.29845	7.94205	4.69927	5.11306
15	3.96702	4.23914	4.22669	3.49077	19.3129	11.7402	8.19744	7.93512	4.62145	4.90867
15	4.06803	4.27288	4.22669	3.45703	19.3129	11.6392	8.09643	7.9281	4.54845	4.70149
15	4.16904	4.30662	4.22669	3.42329	19.3129	11.5382	7.99542	7.92098	4.4744	4.5185
15	4.27005	4.34035	4.22669	3.38956	19.3129	11.4372	7.89441	7.91378	4.39911	4.35104
15	4.37106	4.37409	4.22669	3.35582	19.3129	11.3362	7.7934	7.90649	4.32547	4.20726
15	4.47207	4.40783	4.22669	3.32208	19.3129	11.2352	7.69239	7.89914	4.24718	4.07818
15	4.57308	4.44157	4.22669	3.28834	19.3129	11.1342	7.59138	7.89171	4.16828	3.97424
15	4.67409	4.4753	4.22669	3.25461	19.3129	11.0332	7.49037	7.88422	4.08893	3.88254
15	4.7751	4.50904	4.22669	3.22087	19.3129	10.9322	7.38936	7.87667	4.01091	3.81237
15	4.87611	4.54278	4.22669	3.18713	19.3129	10.8312	7.28835	7.86907	3.93191	3.75583
15	4.97712	4.57652	4.22669	3.15339	19.3129	10.7301	7.18734	7.86143	3.85567	3.71225
15	5.07813	4.61025	4.22669	3.11966	19.3129	10.6291	7.08633	7.85374	3.78429	3.68126
15	5.17914	4.64399	4.22669	3.08592	19.3129	10.5281	6.98532	7.84601	3.71577	3.65709
15	5.28015	4.67773	4.22669	3.05218	19.3129	10.4271	6.88431	7.83825	3.65035	3.64082
15	5.38116	4.71147	4.22669	3.01844	19.3129	10.3261	6.7833	7.83045	3.58886	3.63596
15	5.48217	4.7452	4.22669	2.98471	19.3129	10.2251	6.68229	7.82264	3.51575	3.63127
15	5.58318	4.77894	4.22669	2.95097	19.3129	10.1241	6.58128	7.8148	3.4207	3.64025
15	5.68419	4.81268	4.22669	2.91723	19.3129	10.0231	6.48027	7.80694	3.23144	3.65109
15	5.7852	4.84641	4.22669	2.88349	19.3129	9.92206	6.37926	7.79907	2.98139	3.66676
15	5.88621	4.88015	4.22669	2.84976	19.3129	9.82105	6.27825	7.79118	2.6988	3.6899
15	5.98722	4.91389	4.22669	2.81602	19.3129	9.72004	6.17724	7.78329	2.45396	3.70852
15	6.08824	4.94763	4.22669	2.78228	19.3129	9.61903	6.07623	7.77539	2.2635	3.73999
15	6.18925	4.98136	4.22669	2.74855	19.3129	9.51802	5.97522	7.76749	2.10641	3.7628
15	6.29026	5.0151	4.22669	2.71481	19.3129	9.41701	5.87421	7.75959	1.97426	3.80159
15	6.39127	5.04884	4.22669	2.68107	19.3129	9.316	5.7732	7.75169	1.88083	3.83167
